Date,FDV,Revenue,TVL,Volume,Protocol,Type
2021-05-24,3445411404.43,578929.48,7765807859.34,293656734.22,Compound,Lending
2021-05-25,4226588802.57,549495.83,7825318134.29,247020054.37,Compound,Lending
2021-05-26,4241838823.66,567279.71,8040115454.11,244319084.08,Compound,Lending
2021-05-27,4614074879.53,586040.55,7960308782.23,202081543.21,Compound,Lending
2021-05-28,4214872121.4,592356.67,7379772907.18,166667791.1,Compound,Lending
2021-05-29,3773196197.55,591701.1,6602378377.26,158265253.94,Compound,Lending
2021-05-30,3550790058.04,571125.72,7160248975.2,143209866.49,Compound,Lending
2021-05-31,4046404020.95,486287.81,7562436775.37,163081705.05,Compound,Lending
2021-06-01,4348329852.74,527254.81,7284324940.23,160981331.8,Compound,Lending
2021-06-02,4272299891.65,544709.14,7746551260.4,146329561.56,Compound,Lending
2021-06-03,4366729010.15,564636.03,7966229225.06,122128797.43,Compound,Lending
2021-06-04,4504022405.77,570714.29,7966229225.06,118273630.35,Compound,Lending
2021-06-05,4026177423.59,578370.98,7367298364.83,142037180.74,Compound,Lending
2021-06-06,3863405916.03,576085.57,7565724144.89,103152954.89,Compound,Lending
2021-06-07,3881893404.14,578246.09,7576020410.47,82548390.64,Compound,Lending
2021-06-08,3414999733.27,578394.09,7443487229.73,121455051.5,Compound,Lending
2021-06-09,3505310040.05,597304.76,7623144820.28,149655418.81,Compound,Lending
2021-06-10,3635876315.12,578215.3,7276498632.34,158835271.88,Compound,Lending
2021-06-11,3281227807.38,572488.82,7037864466.71,131141762.84,Compound,Lending
2021-06-12,2959372621.22,556245.5,7044679378.01,94775556.63,Compound,Lending
2021-06-13,2978721137.59,526765.79,7296175018.63,106505092.2,Compound,Lending
2021-06-14,3249141170.0,536080.59,7495220738.9,102253368.26,Compound,Lending
2021-06-15,3375213620.32,546445.3,7552709006.15,122121788.62,Compound,Lending
2021-06-16,3276989368.55,560729.07,7185424283.94,100562569.9,Compound,Lending
2021-06-17,3039751732.3,563268.43,7206521734.06,89954843.38,Compound,Lending
2021-06-18,3072619594.39,569342.24,6917740318.33,75145537.15,Compound,Lending
2021-06-19,2772826483.97,557931.67,6714183785.34,100938598.54,Compound,Lending
2021-06-20,2742219684.02,539329.82,6861287401.8,58817563.06,Compound,Lending
2021-06-21,2935910213.98,513723.25,5767341056.32,100667421.3,Compound,Lending
2021-06-22,2233424669.67,460705.33,5903001668.87,115336237.63,Compound,Lending
2021-06-23,2340346184.85,406061.53,6158664332.61,154095978.22,Compound,Lending
2021-06-24,2416693924.92,423867.85,6570148071.01,140053283.36,Compound,Lending
2021-06-25,2566013275.93,434990.59,6139428056.84,108541358.52,Compound,Lending
2021-06-26,2271210246.6,452663.65,6143589017.42,96279846.89,Compound,Lending
2021-06-27,2223710225.19,446551.84,6371657596.01,94908600.44,Compound,Lending
2021-06-28,2569315614.59,446812.27,6564973613.09,104054005.4,Compound,Lending
2021-06-29,3108152420.31,455897.31,6154809483.55,313087638.46,Compound,Lending
2021-06-30,3104454114.41,433151.63,6511412876.98,201069346.07,Compound,Lending
2021-07-01,3344914361.02,312964.46,6267535437.29,178728717.68,Compound,Lending
2021-07-02,3347312850.82,329780.94,6415342648.63,297174545.27,Compound,Lending
2021-07-03,3644588379.95,351637.15,6489350596.92,283213377.26,Compound,Lending
2021-07-04,3787071051.78,358683.88,6791962824.66,249282110.58,Compound,Lending
2021-07-05,4448592594.71,380279.14,6855973965.14,397097734.61,Compound,Lending
2021-07-06,4947109692.87,413796.69,7021023648.51,692437143.57,Compound,Lending
2021-07-07,4792956007.97,438814.34,7013614379.32,544853565.11,Compound,Lending
2021-07-08,4383201778.56,435149.22,6704502386.96,327975428.13,Compound,Lending
2021-07-09,4175631242.43,468995.11,7084694133.69,313032776.25,Compound,Lending
2021-07-10,4357172195.21,477168.49,7113822602.63,297205886.6,Compound,Lending
2021-07-11,4233713493.96,541703.28,7182280657.54,229469367.49,Compound,Lending
2021-07-12,4347977507.56,565483.91,7164071861.58,203800992.62,Compound,Lending
2021-07-13,4151184855.41,581696.05,7023450843.51,169789027.74,Compound,Lending
2021-07-14,3842593104.39,585784.48,7212874655.68,138410570.04,Compound,Lending
2021-07-15,4104442463.18,611960.1,7189934388.94,220635619.98,Compound,Lending
2021-07-16,3951609589.45,636545.97,7212420843.75,288787857.77,Compound,Lending
2021-07-17,3696408154.93,643952.31,7299704655.11,143497047.45,Compound,Lending
2021-07-18,3800430305.72,663421.38,7350084837.02,116520629.91,Compound,Lending
2021-07-19,3815222516.5,669533.73,7269336483.23,110897772.77,Compound,Lending
2021-07-20,3420670270.04,677930.64,7218103802.4,162786475.83,Compound,Lending
2021-07-21,3516247504.98,665374.3,7604173735.12,201632233.97,Compound,Lending
2021-07-22,3761135154.92,688498.94,7609080183.92,238870265.26,Compound,Lending
2021-07-23,4143394585.76,682856.67,7864241210.03,273751140.25,Compound,Lending
2021-07-24,4175341296.9,693374.15,8008300680.04,212716041.02,Compound,Lending
2021-07-25,4102737311.04,708863.69,8103212740.61,178393115.93,Compound,Lending
